11.746,-0.07,1.45,-0.19,-2.2,-0.92,-18.51,-3.02,-1.05,-1.17,-0.56,-12.67,-23.72,1.44,-0.73,-0.31,-5.44,-16.26,19.51,0.42,-2.07,-0.68,9.73,20.28,12.27
11.758,-0.68,2.21,-0.43,-4.82,-0.67,-8.06,-2.57,-1.71,-1.47,20.79,-2.95,-38.59,2.48,-0.55,0.05,-4.09,-10.35,7.46,-0.1,-3.23,-0.73,9.18,14.73,9.09
11.77,-0.14,2.7,-0.57,-6.69,2.67,10.82,-1.3,-1.5,-0.88,34.13,28.8,3.29,3.07,-0.27,0.23,-5.55,-8.9,-0.87,-0.16,-3.89,-0.69,9.69,-3.32,-10.81
11.781,0.08,2.98,-0.6,-11.15,-2.51,-7.23,-0.68,1.4,-0.98,1.59,4.92,8.36,2.02,0.59,0.47,-8.64,-8.27,-12.02,0.58,-2.9,-0.65,8.19,-7.09,-19.52
11.794,-0.7,1.23,-0.2,-20.57,-21.04,24.26,0.15,0.95,-1.58,12.97,30.07,10.92,1,1.05,0.71,-8.64,-5.5,-12.55,1.68,-0.84,-0.69,-1.04,-9.31,-6.32
11.806,0.63,0.66,0.14,-17.53,-24.15,23.06,-1.08,-0.58,-0.33,15.14,21.44,10.9,0.32,0.89,0.9,-5.98,-4.01,-17.25,1.57,0.28,-0.69,-0.02,-10.06,1.82
11.818,0.28,0.77,0.45,-18.28,-13.77,28.31,-0.92,-0.91,-0.07,13.72,17.48,5.78,-0.18,0.02,1.02,-3.91,-3.88,-25.95,1.01,0.58,-0.58,-2.39,-15.13,2.82
11.827,0.02,0.32,0.39,-16.04,-5.17,28.76,0.11,-0.11,-0.31,9.34,21.48,3,0.01,-1.49,0.7,0.89,-3.83,-27.18,0.63,1.41,-0.52,-5.63,-20.87,2.52
11.841,-0.09,-0.04,0.32,-14.36,-9.3,26.98,0.49,0.03,-0.14,7.13,21.18,4.84,-0.52,-2.61,0.62,5.9,-2.98,-27.35,0.01,2.24,-0.22,-8.92,-22.11,15.4
11.853,-0.22,-0.58,0.3,-17.19,-8.69,25.67,1.51,0.47,0.13,8.21,22.54,6.96,-1.43,-2.25,0.54,9.48,-3.05,-29.54,-0.93,2.96,-0.16,-9.81,-17.3,-0.37
11.865,-0.3,-1.82,0.53,-20.12,-8.65,23.5,2.08,1.22,0.27,8.68,20.75,7.34,-1.8,-0.62,0.29,11.47,-4.19,-23.2,-2.07,3.33,-0.07,-12.57,-22.48,-37.77
11.875,-0.16,-2.73,0.7,-21.19,-7.57,16.45,2.61,2.09,0.33,7.75,18.84,9.06,-2.19,0.18,0.08,7.4,-4.11,2.51,-1.95,4.04,0.17,9.43,40.25,-36.95
11.885,0.04,-3.75,0.83,-17.37,-7.26,10.06,2.98,2.69,0.36,6.82,16.65,8.51,-2.16,-1.06,-0.09,2.34,4.46,12.8,1,2.89,0.48,-12.34,18.36,16.87
11.897,-0.2,-4.44,0.94,-10.84,-10.8,2.1,3.08,2.82,0.34,4.55,12.39,3.17,-2.07,-3.11,-0.39,-9.56,-37.65,6.76,-0.47,0.91,-1.11,13.02,-16.59,35.81
11.909,-0.68,-4.5,0.89,2.03,-18.09,-16.47,2.77,2.33,0.3,-4.17,-2.56,-13.59,-2.83,-1.48,-0.75,-12.17,-32.36,19.45,-0.58,1.1,1,19.7,-11.09,-5.17
11.921,-1.78,-3.87,0.28,6.5,-18.05,-23.45,2.4,1.87,0.31,-7.71,-6.65,-16.35,-2.81,-1.35,0.41,-10.06,-15.35,18.87,0,2.2,1.02,12.42,20.37,9.47
11.933,-2.19,-3.48,-0.27,11.43,-2.8,-23.44,0.92,0.82,-0.06,-7.17,-10.68,-4.36,-2.16,-1.63,0.31,-2.9,-9.34,27.48,0.01,2.03,0.25,1.96,29.93,-1.39
11.946,-0.98,-2.41,-0.51,8.84,4.63,-23.54,0.18,0.8,-0.27,-4.09,-15.59,0.5,-1.75,-1.42,0.46,-7.17,-12.81,27.14,0.17,0.44,0,13.89,18.89,5.11
11.957,-0.26,-0.52,-0.06,10.14,4.07,-21.72,-0.39,0.99,-0.39,-4.82,-16.85,-1.72,-1.42,-0.76,0.46,-8.07,-16.45,26.55,0.31,-0.3,0.13,13.69,20.44,3.9
11.968,0.25,0.57,0.18,7.48,-0.36,-20.06,-1.03,0.63,-0.64,-2.49,-12.23,-1.35,-0.87,0.24,0.38,-7.96,-12.05,28.65,0.59,-0.79,0.01,12.17,21.31,3.8
11.978,0.55,1.16,0.34,5.94,-2.3,-19.22,-1.77,0.23,-0.81,-1.41,-3.41,3.49,0.7,0.85,-0.44,-10.81,-8.3,27.43,0.89,-1.23,-0.16,11.13,23.45,4.03
11.993,0.41,1.76,0.47,-2.57,-4.84,-14.6,-3.46,-1.19,-0.87,6.98,-6.07,-16.93,1.13,0.69,-0.57,-10.07,-11.8,26.38,1.33,-1.5,-0.41,11.82,27.02,13.15
12.005,0.56,2.66,0.41,-4.09,-4.53,-8.34,-3.04,-2.33,-0.93,12.81,-13.78,-39.22,1.73,0.51,-0.52,-7.82,-14.18,25.45,1.13,-1.92,-0.72,8.64,24.26,14.18
12.017,0.96,2.83,0.47,-8.4,-1.75,15.19,-1.8,-2.34,-0.62,35.18,16.52,-22.8,2.21,0.11,-0.34,-4.76,-14.15,17.61,0.43,-3.3,-0.82,8.46,20.07,15.55
12.026,1.77,2.55,0.21,-9.21,-2.23,-7.65,-1.18,-1.08,0.71,2.26,19.93,20.59,2.16,-0.12,-0.17,-3.25,-14.59,6.5,0.03,-4.23,-0.72,10.23,-2.05,-7.71
12.036,0.21,2.78,0.03,-19.59,-7.07,-8.53,-0.87,0.57,0.02,-13.18,8.13,18.51,1.88,0.23,-0.06,-3.3,-15.02,-4.25,0.56,-3.52,-0.63,11.47,-8.35,-18.44
12.047,-0.98,2.02,0.02,-27.43,-11.9,9.22,-0.19,0.69,-1.07,-0.57,19.87,-4.11,1.68,1.86,0.13,-7.61,-4.3,-15.34,1.54,-1.44,-0.46,7.36,-8.69,-22.51
12.059,-0.31,1.43,0,-13.18,-12.27,13.07,-0.46,-0.01,-1.03,11.61,23.7,7.67,1.68,1.86,0.13,-8.73,-0.41,-17.76,1.88,-0.02,-0.58,-1.63,-4.13,-0.1
12.071,0,0.99,-0.43,-7.76,-15.14,15.71,-0.97,-0.17,-0.25,12.27,14.14,6.05,1.74,1.49,0.42,-8.71,-0.51,-18.35,1.07,-0.09,-0.6,2.34,-6.69,3.82
12.082,-0.65,0.01,-0.5,-6.61,-16.25,19.2,0.23,0.69,-0.08,6.4,17.61,7.13,1.22,0.81,0.5,-7.03,-4.96,-17.95,-0.3,0.24,-0.23,1.11,-15.55,0.87
12.095,-1.31,-1.17,0.18,-8.76,-15.43,18.2,0.14,0.04,0.39,5.53,13.8,1.52,0.38,-0.57,0.52,-3.15,-8.36,-18.94,-0.7,0.97,0.23,0.98,-11.22,3.34
12.106,-1.09,-0.73,0.37,-9.15,-9.61,16.57,0.4,-0.14,0.49,5.92,13.89,-0.17,-0.29,-1.81,0.57,-3.14,-7.26,-19.89,-1.12,1.77,0.34,-0.74,-11.02,3.9
12.118,-0.8,-0.23,0.38,-10.14,-7.3,16.22,0.61,-0.01,0.42,4.23,17.06,2.32,-0.6,-2.26,0.52,-1.99,-6.88,-21.51,-1.63,2.27,0.26,-2.31,-11.52,5.53
12.127,-0.66,-0.12,0.37,-15.59,-7.98,15.97,0.97,0.1,0.5,6.32,15.38,2.39,-0.77,-2.15,0.35,5,-4.07,-19.05,-2.14,2.79,0.28,-2.75,-11.86,5.96
12.14,-0.5,-0.59,0.33,-17.52,-8.13,15.52,1.55,0.47,0.41,7.34,16.29,3.73,-1.38,-1.04,0.09,6.25,-4.15,-20.2,-2.56,3.51,0.38,-0.62,-11.27,-37.95
12.155,0.03,-2.27,0.52,-18.45,-5.19,14.68,2.21,1.31,0.32,9.89,16.09,7.88,-1.87,-0.71,0.12,4.86,-4.73,-10.86,-0.98,5.08,1.16,8.97,0.14,-39.11
12.166,0.31,-2.81,0.65,-15.64,-5.51,10.35,2.4,2.2,0.34,9.4,14.11,7.98,-2.01,-1.34,0.24,-1.61,2.2,14.55,0.62,4.16,0.83,-13.03,28.12,-21.71
12.175,0.35,-3.19,0.77,-11.42,-7.75,5.8,2.6,3.09,0.38,7.5,12.39,4.71,-1.65,-3,0.35,-4.01,0.82,5.65,0.62,4.16,0.83,-3.84,-0.05,23.2
12.185,0.06,-3.21,0.79,-7.15,-10.6,-0.11,2.63,3.16,0.28,2.16,8.38,-1.58,-2,-2.13,0.05,-2.04,-17.9,-9.55,-0.95,-0.55,-0.39,16.11,-16.04,18.06
12.196,-0.45,-2.99,0.63,-0.25,-13.65,-9.01,2.45,2.34,0.11,-5.38,0.43,-14.64,-3.32,-0.18,0.18,1.01,-30.04,-6.53,0.07,1.58,0.94,18.6,0.01,-7.03
12.207,-0.88,-2.66,0.36,2,-10.88,-10.1,2.18,1.51,0,-5.76,-0.37,-15.51,-3.64,0.81,0.49,-8.57,-10.63,12.73,0.53,2.4,0.81,4.07,15.1,7.9
12.219,-1.13,-2.5,0.2,3.39,-8.02,-10.39,1.91,1.05,-0.13,-4.57,0.74,-12.72,-2.53,-0.14,0.59,-6.15,-6.59,17.2,0.4,2.03,0.1,6.65,16.35,-0.18
12.23,-1.26,-2.29,0.16,4.76,-6.28,-10.88,1.51,0.78,-0.31,-0.28,-3.5,-3.05,-1.64,-0.7,0.02,-10.17,-10.39,16.3,0.22,1.14,0.02,12.8,14.22,2.44
12.245,-0.79,-0.89,-0.1,4.13,-6.09,-14.03,0.64,0.42,-0.24,0.52,-6.61,-3.32,-1.31,-0.2,0.1,-13.18,-16.75,16.73,0.19,-0.19,0.05,10.01,14.65,0.95
12.256,-0.41,-0.49,-0.22,3.8,-7.09,-15.5,0.11,0.22,-0.17,-1.51,-6.19,2.45,-0.72,0.63,0.22,-11.51,-8.4,17.65,0.45,-0.33,-0.24,7.88,15.72,1.01
12.268,-0.08,-0.25,-0.26,3.26,-6.51,-20.22,-0.54,0.01,-0.22,-2.59,-7.46,7.28,-0.18,0.87,0.11,-11.47,-4.78,18,0.7,-0.36,-0.44,8.27,16.56,2.25
12.277,0.02,0.21,-0.26,3.23,-6.32,-20.54,-1.44,-0.25,-0.38,-4.38,-9.03,9.56,-0.04,0.62,-0.08,-9.09,-7.21,19.62,1.03,-0.5,-0.48,10.26,18.72,4.11
12.288,0.19,0.73,-0.26,3.89,-6.73,-20.59,-2.57,-0.67,-0.48,-1.91,-9.52,5.53,0.62,-0.19,-0.45,-4.17,-15.35,22.95,1.29,-0.89,-0.46,9.81,20.11,5.25
12.3,0.22,1.18,-0.26,2.52,-4.71,-19.47,-3.53,-1.06,-0.46,1.08,-5.48,-4.76,1.39,-0.32,-0.48,-2.9,-14.63,22.42,0.97,-1.97,-0.38,8.44,22.95,10.01
12.315,-0.38,2.22,-0.21,-3.43,-1.51,-14.98,-4.59,-1.69,-0.82,6.03,-7.15,-33.09,2.12,-0.27,-0.38,-1.25,-13.85,21.8,0.97,-1.97,-0.38,4.59,14.84,10.82
12.325,0.17,3.13,-0.32,-3.72,0.2,3.76,-3.4,-3.1,-0.83,15.43,-10.92,-39.22,2.52,-0.22,-0.24,0.56,-11.23,12.82,0.25,-2.72,-0.36,6.03,8.64,3.72
12.335,1.06,3.73,-0.26,-5.92,2.96,24.87,-1.75,-2.99,-0.01,36.7,17.6,-38.06,2.29,-0.2,-0.16,0.01,-10.32,5.9,0.34,-3.72,-0.34,8.8,3.34,-4.94
12.346,1.85,3.92,-0.06,-19.98,-3.5,-8.05,-1.57,-1.19,0.95,-11.8,20.54,35.18,1.9,0.01,-0.04,-1.54,-9.56,-0.47,1.1,-2.58,-0.25,10,-1.63,-13.56
12.358,0.27,3.95,-0.09,-28.75,-8.27,5.63,-0.97,0.49,-0.74,-6.61,-1.99,4.73,1.64,0.74,-0.11,-9.6,-5.9,-10.09,1.78,-1.22,-0.23,5.59,0.56,-15.43
12.369,-0.34,3.76,0.14,-36.77,-17.07,29.12,0.58,0.65,-1.23,0.43,15.15,-3.18,1.68,1.99,-0.16,-9.59,-4.36,-14.64,1.85,-0.55,-0.3,2.39,0.46,-7.57
12.381,0.9,2.16,0.64,-13.92,-18.51,19.82,-0.38,-0.46,-0.36,12.51,13.6,3.25,1.55,1.8,-0.23,-10.84,-6.28,-19.45,0.48,-0.53,-0.55,0.94,-9.32,0.81
12.395,-0.44,-0.83,-0.17,-10.14,-7.5,27.26,0.6,-0.04,0.07,8.86,16.89,3.8,1.27,1.57,-0.05,-5.26,-12.78,-18.7,-0.16,-0.26,-0.39,-0.01,-10.63,2.68
12.407,-0.89,-1.17,0.04,-7.61,-9,23.46,0.74,-0.1,0.42,4.53,18.88,7.07,1.03,0.48,0.4,-2.04,-12.31,-19.04,-0.92,-0.08,0.05,-0.8,-11.63,8.39
12.418,-0.66,-0.69,0.08,-14.06,-8.52,26.86,0.94,-0.32,0.58,6.26,20.29,5.19,0.68,-0.91,0.66,-0.79,-9.56,-23.27,-1.64,0.45,0.22,-2.76,-13.92,11.57
12.427,-0.26,-0.73,0.11,-16.17,-8.65,26.92,1.42,-0.35,0.65,8.18,23.35,6.78,0.05,-1.81,0.75,6.23,-1.28,-21.12,-2.39,1.15,0.14,-6.82,-16.35,12.05
12.439,0.23,-0.8,0,-18.51,-8.72,25.84,1.9,0.15,0.73,8.4,24.87,8.25,-0.58,-0.8,0.48,8.22,-0.81,-22.21,-3.14,1.8,0.28,-2.03,-9.47,4.09
12.454,0.72,-1.37,0.14,-16.4,-10.63,14.51,2.69,2.16,0.84,4.69,18.36,12.11,-0.82,0.81,0.1,8.68,-1,-22.37,-3.61,3.86,0.8,-1.12,-6.61,-6.32
12.467,0.69,-3.48,0.76,-11.3,-10.82,3.42,3.06,2.84,0.76,0.87,9.39,4.78,-1.31,1.09,-0.1,6.28,-1.37,-16.62,-1.63,5.2,1.26,18.95,16.06,-39.11
12.476,-0.49,-3.75,0.87,-7.11,-15.94,-10.69,3.07,2.48,0.58,-3.11,-1.83,-5.55,-1.86,0.11,-0.03,-5.96,4.73,23.93,0.85,4.95,1.57,2.57,40.25,-39.02
12.485,-1.66,-3.73,0.4,2.76,-16.59,-21.51,2.62,1.51,0.75,-4.71,-8.1,-18,-1.45,-3.22,0.08,-11.14,12.31,28.51,1.75,2.21,-0.96,-15.21,24.92,3.26
12.497,-1.66,-3.55,-0.29,7.53,-5.46,-22.21,2.09,0.71,0.89,-4.88,-5.82,-13.27,-1.03,-4.57,-0.13,-13.86,-7.73,3.97,0.01,-0.3,-0.5,23.25,-12.1,15.72
12.508,-1.45,-3.4,-0.86,11.14,4.07,-23.28,1.45,0.5,0.41,-8.55,-7.5,-2.15,-2.33,-2.69,-0.22,-5.05,-20.04,29.29,0.82,1.38,1,28.67,23.12,-9.43
12.52,-1.08,-2.18,-0.88,10.47,8.69,-23.69,0.74,0.44,-0.13,-7.86,-7.96,1.39,-3.13,-2.11,0.64,-4.17,-10.97,25.01,1.45,1.79,0.61,12.22,31.63,10.55
12.532,-0.26,-0.82,-0.38,8,1.24,-25.12,-0.21,0.18,-0.26,-6.05,-15.35,6.92,-1.55,-1.29,0.7,-3.92,-10.23,28.15,0.56,-1.21,0.23,10.52,20.51,5.78
12.546,0.85,0.37,-0.17,8.09,0.63,-25.92,-2.21,-0.35,-0.8,-5.15,-11.14,11.11,-0.63,-0.45,0.3,-5.63,-15.06,28.11,0.65,-1.87,0.24,11.23,20.9,3.72
12.557,0.45,1.04,-0.01,3.65,-2.07,-22.96,-3.36,-0.73,-1.09,6.48,-14.28,-23.18,0.45,1.61,-0.25,-9.3,-9.57,22.11,1.2,-1.85,-0.18,8.86,23.89,5.63
12.569,-0.01,1.99,0.13,-0.73,-4.09,-10.22,-3.88,-1.91,-1.13,15.02,-20.01,-39.22,1.38,2.43,-0.56,-8.13,-11.35,20.9,1.65,-1.86,-0.44,9.4,24.93,7.34
12.58,0.33,2.93,0.13,-8.17,-6.57,10.56,-2.6,-2.55,-1.07,31.54,5.67,-39.06,2.61,1.65,-0.62,-7.84,-14.02,18.87,0.69,-2.7,-0.64,6.98,22.15,11.72
12.596,3.25,3.87,-0.34,-32.58,-19.71,-10.22,-1.35,0.05,1.92,-11.44,-5.07,23.45,2.89,0.77,-0.51,-5.34,-19.55,7.84,0.08,-3.72,-0.59,7.23,12.27,5.86
12.607,0.63,4.24,-0.45,-37.58,-24.46,11.18,-0.1,1.09,-0.28,-14.57,4.84,-6.76,2.85,0.51,-0.31,-3.75,-17.47,-11.48,0.1,-3.66,-0.44,9.39,-7.59,-15.3
12.619,-0.38,2.71,-0.27,-27.77,-14.02,23.54,0.17,-0.2,-0.85,-3.08,30.52,-0.37,2.7,1.07,-0.18,-5.96,-12.73,-15.35,0.76,-2.23,-0.23,6.8,-9.68,-22.54
12.631,0.94,1.24,0.08,-19.26,-1.8,21.62,-1.27,-1.65,-0.1,12.96,19.55,2.77,2.45,2.58,0.13,-6.21,-1.25,-18.7,0.65,-0.59,-0.23,0.33,-10.1,3.28
12.646,0.08,0.85,-0.11,-14.27,-7.44,25.55,1.17,0.54,-0.25,10.31,18.37,4.21,2.2,2.17,0.35,-7.34,-0.7,-23.46,-0.46,-0.94,-0.12,-0.11,-15.96,8.06
12.657,-0.63,-0.28,0.03,-11.81,-11.98,23.56,1.39,0.62,0.03,6.07,21.6,7.48,1.62,1.57,0.36,7.36,-4.67,-25.77,-1.52,-0.93,-0.03,-4.23,-21.84,8.81
12.669,-1.06,-1.24,0.13,-7.05,-13.13,24.47,1.36,0.09,0.32,6.75,21.39,3.36,0.97,0.18,0.41,8.47,-2.26,-27.27,-2.46,-0.4,0.48,-6.19,-24.29,10.43
12.68,-0.82,-1.59,0.35,-8.32,-13.56,24.2,1.71,-0.05,0.55,6.28,22.45,4.11,-1.02,-1.03,0.28,8.38,-0.7,-28.5,-3.87,1.37,1.21,-10.71,-18.34,-25.31
12.696,-0.77,-2.22,0.66,-12.68,-12.3,19.38,2.35,0.68,0.87,6.23,23.78,9.65,-1.46,-0.49,-0.03,8.05,-0.18,-26.06,-2.47,2.78,1.61,2.41,-14.97,-39.11
12.707,-0.61,-2.89,0.69,-9.28,-13.46,7.48,2.49,1.86,0.93,3.82,16.26,9.81,-1.48,-0.16,-0.38,-3.44,8.64,7.69,0.05,3.1,2.23,6.57,36.86,-38.9
12.719,-0.19,-3.23,0.55,-5.44,-14.97,-0.46,2.45,2.68,0.91,1.25,9.64,2.52,-1.64,-2.53,-0.93,-7.07,-10.44,-8.78,0.75,1.85,-0.37,-9.89,-4.11,31.64
12.73,-0.19,-3.18,0.33,-1.08,-16.01,-8.11,2.27,2.29,0.85,-1.5,2.42,-7.76,-2.61,-0.71,-0.86,-10.26,-32.9,-6.32,0.17,1.79,1.49,25.67,9.82,-7.44
12.746,-0.44,-2.52,-0.57,3.91,-8.11,-11.55,1.62,0.18,1.05,-2.74,0.18,-12.71,-3.28,0.32,0.2,-12.21,-21.75,12.94,0.51,2.72,0.76,17.38,29.62,2.96
12.757,-0.14,-2.26,-1.03,1.59,-2.91,-10.67,1.17,0.2,0.7,-7.09,1.2,-3.36,-2.52,-0.38,0.85,-7.9,-6.26,18.86,0.31,2.02,0.28,7.23,20.34,-0.41
12.769,1,-0.54,-0.75,1.38,-0.62,-10.85,0.63,-0.15,0.22,-4.36,2.49,2.44,-1.5,-0.22,0.24,-10.17,-9.64,18.67,0.33,1.55,0.01,6.03,22.23,0.5
12.78,1,-0.54,-0.75,1.72,-7.3,-11.02,-0.08,-0.8,0.21,-0.62,-9.09,-4.88,-1.33,-0.04,0.34,-8.9,-16.4,20.06,0.05,-0.3,0.14,12.72,14.94,2.51
12.796,1.31,0.95,-0.67,1.57,-9,-15.44,-1.23,-1.89,0,-2.9,-1.95,1.61,-0.69,0.57,0.35,-8.02,-10.64,20.28,0.23,-0.72,-0.02,8.32,17.8,1.1
12.807,1.45,2.12,-0.58,-0.68,-7.96,-17.36,-2.09,-2.37,-0.13,-1.47,-6.13,2.94,0.04,1.09,0.01,-6.67,-9.57,20.09,0.5,-0.84,-0.21,7.73,19.79,2.03
12.819,1.31,2.55,-0.61,-2.28,-4.32,-21.55,-2.93,-2.46,-0.05,-4.59,-12.43,10.34,0.44,1.12,-0.36,-3.4,-16.15,20.18,0.76,-0.98,-0.32,8.9,19.22,2.69
12.83,1.31,2.55,-0.61,-2.05,-4.03,-22.05,-3.84,-2.53,-0.17,-3.56,-13.51,8.38,1.25,0.47,-0.63,-2,-16.96,19.98,0.58,-1.91,-0.14,8.68,23.23,9.34
12.846,1.09,3.29,-0.6,-1.61,2.47,-23.05,-5.25,-2.22,-0.42,-2.4,-9.96,-5.82,1.98,0.34,-0.79,-1,-17.19,19.01,-0.13,-2.96,-0.09,6.48,19.62,10.02
12.857,1.27,3.98,-0.61,-0.82,3.52,-19.48,-5.53,-2.26,-0.79,4.26,-10.63,-33.22,2.76,0.47,-0.88,-0.5,-9.77,9.3,-0.55,-4.13,-0.19,6.44,15.27,10.89
12.869,1.42,4.63,-0.56,-0.56,5.38,-1.01,-4.67,-4.06,-0.79,11.96,-18.35,-39.22,3.34,0.79,-0.82,-1.01,-6.15,2.84,-0.65,-4.66,-0.18,9.53,-1.12,-0.92
12.881,1.59,4.88,-0.21,-4.23,9.89,24.2,-2.26,-4.22,-0.29,35.09,20.73,-39.04,2.91,1.81,-0.53,-5.42,-4.42,-4.17,0.74,-2.59,0.06,10.96,-8,-15.93
12.896,-1.18,3.26,-0.55,-29.35,-6.09,-1.46,-2.01,-0.06,0.17,-16.18,-7.34,18.5,2.39,2.52,-0.35,-10.38,-3.16,-10.5,1.33,-1.25,-0.08,9.14,-6.67,-17.04
12.908,-0.44,2.61,-0.74,-34.4,-13.97,25.21,0.84,1.46,-1.21,-2.61,15.84,-8.77,1.82,2.82,-0.09,-10.93,-0.88,-15.56,1.06,-0.95,0.11,6.96,-5.51,-2.77
12.92,0.98,0.87,-0.19,-31.95,-25.6,27.84,0.36,-0.33,-0.87,13.5,39.22,7.57,1.52,1.54,0.01,-6.25,-4.84,-18.4,0.28,-1.15,0.12,6.32,-6.05,1.08
12.931,0.1,-0.3,-0.47,-13.53,-17.53,23.88,-0.74,-0.91,0.5,19.38,9.39,6.38,1.18,0.91,0.3,-0.72,-10.39,-18.04,-1.11,-1.11,0.6,1.76,-16.57,1.2
12.946,-1.13,-0.53,-0.06,-6.94,-8.01,23.44,0.99,0.23,0.18,8.14,19.37,6.34,0.96,0.04,0.43,0.15,-8.48,-19,-1.45,-0.32,1.02,0.87,-16.65,3.49
12.957,-0.76,-0.23,0,-12.57,-9.1,24.82,0.84,-0.46,0.42,7.38,18.86,4.09,0.38,-0.76,0.46,-0.98,-3.42,-22.28,-1.75,0.61,1.24,-0.99,-15.03,6.84
12.969,-0.08,-0.13,0.04,-13.5,-8.11,24.17,1.31,-0.66,0.49,8.23,21.57,5.11,-0.14,-0.81,0.56,2.25,-1.25,-19.3,-2.06,1.57,1.21,-1.62,-13.05,7.8
12.981,0.23,-0.32,0.2,-15.43,-8.72,24.07,1.73,-0.66,0.51,10.21,21.48,5.76,-0.79,0.25,0.3,4.11,-2.66,-19.34,-1.99,3.5,1.45,-1.01,-12.68,-39.11
12.996,0.32,-2.15,0.69,-19.4,-8.39,14.5,2.64,0.83,0.34,11.22,17.7,13.88,-1.31,1.04,0.15,2.54,-4.48,-6.71,-1.09,3.6,2.2,10.11,8.72,-36.93
13.007,0.52,-2.95,0.75,-16,-9.38,7.23,2.76,2.06,0.51,9.31,14.1,12.43,-1.54,0.11,0.12,-5.21,-3.79,6.82,-0.13,2.02,1.04,-10.38,40.25,-38.59
13.019,0.4,-3.25,0.62,-10.39,-12.67,-0.99,2.88,2.74,0.62,5.51,7.48,3.4,-1.35,-2.31,0.36,-6.46,-22.25,-0.92,-1.01,-1.5,-0.75,-14.64,10.89,31.42
13.031,-0.19,-3.16,0.34,-4.09,-16.28,-8.98,2.74,1.94,0.6,1.37,1.24,-6.44,-1.93,-0.16,0.19,-2.81,-29.89,11.21,0.55,1.34,0.64,18.67,13.85,-5.07
13.046,-0.32,-2.39,-0.4,5.86,-3.79,-16.23,1.39,-0.23,1.12,-1.95,-6.21,-6.51,-2.03,0.62,0.06,-5.07,-19.88,24.78,1.59,2.88,-0.11,7.03,13.6,8.02
13.057,-0.62,-1.48,-0.3,7.82,2.21,-19.09,0.65,-0.11,0.72,-5.32,-5.76,2.72,-1.5,-0.25,0.04,-1.67,-7.98,26.12,1.44,2.09,-0.17,12.5,15.68,-1.65
13.069,-0.24,-0.27,0.04,7.57,0.31,-21.04,0,-0.02,0.34,-8.56,-13.6,9.39,-1.24,-0.95,-0.08,-4.3,-13.98,21.19,0.78,0.18,0.16,17.22,16.86,1.26
13.08,0.74,0.54,0.27,9.47,-2.25,-22.86,-0.92,-0.09,0.27,-8.43,-17.76,8.39,-1.04,0.04,-0.27,-10.22,-20.31,17.9,0.54,-1.37,0.01,11.44,18.04,2.27
13.096,0.89,1.83,0.22,5.86,-1.71,-26.23,-1.9,-0.42,0.26,-7.23,-12.75,15.72,0.06,1.35,-0.01,-12.5,-8.5,17.96,0.6,-1.82,-0.15,10.92,18.19,2.9
13.107,0.44,2.44,0.19,2.3,-1.25,-29.1,-4.18,-0.24,-0.27,-4.05,-10.71,2.2,1.25,2.07,-0.19,-8.52,-10.63,16.53,0.6,-2,-0.22,11.19,18.54,3.4
13.12,0.23,3.18,0.29,-1.07,-2,-24.04,-5.05,-0.84,-0.47,10.64,-19.73,-39.22,2.11,1.84,-0.67,-5.63,-12.17,17.61,0.44,-2.18,-0.31,9.77,18.14,2.88
13.131,0.67,3.84,0.32,-3.42,-2.89,-5.3,-4.26,-2.63,-0.46,11.31,-16.29,-39.22,2.34,1.55,-0.74,-3.36,-13.63,14.77,0.02,-3.44,-0.41,10.34,17.95,8.51
13.147,1.49,4.85,-0.08,-20.26,-9.64,-15.03,-2.44,-3.66,1.61,-25.81,12.55,28.92,2.78,1.58,-0.66,-6.73,-15.21,4.09,-0.07,-3.62,-0.36,11.31,11.22,4.09
13.158,-1.08,5.02,-0.68,-33.06,-21.63,-10.27,-1.67,0.27,0.43,-25.12,-7.94,7.25,3.16,1.71,-0.4,-7.01,-14.89,-1.71,0.32,-3.02,-0.24,11.61,2.33,-2.83
13.17,-0.51,3.58,-0.63,-35.58,-24.29,11.67,0.16,0.83,-1.75,-6.09,10.39,-10.3,2.41,1.62,-0.02,-7.71,-9.35,-10.31,0.79,-2.07,0.03,9.92,-8.27,-16.87
13.182,1.18,1.75,-0.3,-12.22,-4.23,17.13,-0.8,-0.09,-1.11,19.88,20.95,9.26,1.63,1.42,0.12,-6.8,-7.05,-12.39,0.45,-1.6,0.68,7.4,-6.55,-8.43
13.197,-1.29,-0.9,-0.49,-13.23,-9.86,22.37,0.41,0.77,-0.46,18.82,13.61,4.67,1.32,0.76,0.32,-2.93,-7.76,-22.21,-0.12,-1.45,0.77,3.2,-11.39,3.61
13.208,-1.32,-1.25,-0.01,-11.27,-13.73,18.15,0.57,0.7,-0.13,10.11,18.13,7.15,1.12,0.06,0.41,0.75,-7.23,-21.95,-0.51,-0.82,0.75,0.62,-15.72,1.34
13.22,-1,-0.94,0.19,-6.94,-14.1,23.84,0.25,-0.33,0.19,8.02,18.43,2.47,0.5,-0.61,0.56,3.63,-5.86,-22.68,-0.96,0.07,1.03,-1.9,-18.68,5.88
13.231,-0.29,-0.22,0.32,-7.05,-12.22,25.43,0.45,-0.74,0.38,6.23,20.43,5.23,-0.25,-0.44,0.61,5.92,-3.97,-24.53,-2.45,1.64,1.62,-7.57,-12.88,11.1
